cash_id,ben_id,project_id,country_id,amount,currency,payment_method,payment_date
2016,2867,25,1,66.1,USD,Bank Transfer,15/09/2024
2017,590,23,5,331.46,USD,Voucher,09/07/2025
2018,267,28,1,193.76,USD,Bank Transfer,02/03/2026
2019,4458,16,5,182.22,USD,Bank Transfer,25/06/2025
2020,2181,14,1,56.89,USD,Cash,10/01/2025
2021,2,2,4,442.62,USD,Bank Transfer,13/09/2025
2022,1652,17,4,413.39,USD,Bank Transfer,20/07/2024
2023,2056,13,3,163.81,USD,Mobile Money,07/07/2026
2024,2595,12,3,450.1,USD,Bank Transfer,25/02/2025
2025,2678,25,3,91.71,USD,Mobile Money,11/06/2026
2026,1477,4,4,451.32,USD,Voucher,15/10/2024
2027,3296,23,3,31.17,USD,Bank Transfer,23/04/2025
2028,2633,17,4,94.88,USD,Voucher,21/10/2024
2029,966,3,4,159.71,USD,Voucher,24/06/2026
2030,1897,7,1,310.33,USD,Voucher,08/06/2026
2031,2776,19,5,487.3,USD,Bank Transfer,02/11/2024
2032,2679,25,5,459.87,USD,Mobile Money,18/04/2025
2033,3524,28,1,251.21,USD,Cash,01/08/2024
2034,2782,28,2,320.34,USD,Cash,25/06/2026
2035,3215,21,1,302.85,USD,Bank Transfer,06/08/2025
2036,2544,20,4,301.73,USD,Voucher,03/03/2026
2037,1329,12,2,430.92,USD,Mobile Money,21/08/2024
2038,458,2,5,321.86,USD,Mobile Money,21/10/2024
2039,3262,1,1,398.04,USD,Cash,05/03/2025
2040,2277,13,5,229.26,USD,Cash,15/10/2025
2041,4752,3,5,405.9,USD,Mobile Money,06/01/2025
2042,941,3,5,297.67,USD,Bank Transfer,27/09/2025
2043,2837,5,3,270.34,USD,Bank Transfer,18/11/2025
2044,1613,16,3,114.05,USD,Bank Transfer,28/10/2024
2045,4428,14,1,118.59,USD,Voucher,30/01/2025
2046,4192,27,1,436.38,USD,Voucher,15/11/2024
2047,2825,28,5,117.37,USD,Bank Transfer,16/04/2026
2048,3064,24,3,393.41,USD,Mobile Money,09/08/2025
2049,2553,4,1,250.77,USD,Bank Transfer,23/09/2024
2050,3188,8,5,352.96,USD,Voucher,21/02/2026
2051,2117,13,4,76.11,USD,Voucher,17/02/2026
2052,125,16,1,291.46,USD,Mobile Money,23/07/2025
2053,548,8,2,93.06,USD,Cash,31/12/2025
2054,4633,7,2,162.34,USD,Voucher,19/07/2024
2055,211,8,4,388.07,USD,Bank Transfer,24/05/2025
2056,2987,20,3,291.11,USD,Voucher,08/12/2025
2057,3028,20,3,177.86,USD,Mobile Money,03/06/2026
2058,3933,23,2,322.8,USD,Cash,03/09/2025
2059,1866,4,4,442.05,USD,Voucher,04/03/2026
2060,4330,15,4,487.57,USD,Mobile Money,24/05/2026
2061,2033,30,2,73.06,USD,Bank Transfer,17/04/2025
2062,3782,19,4,471.74,USD,Bank Transfer,21/05/2025
2063,324,27,5,372.67,USD,Cash,30/05/2025
2064,1945,19,4,411.38,USD,Mobile Money,29/05/2025
2065,1391,26,1,282.99,USD,Bank Transfer,06/01/2026
2066,1710,24,1,282.28,USD,Bank Transfer,27/06/2026
2067,4345,12,3,327.19,USD,Voucher,25/05/2025
2068,3613,6,2,240.39,USD,Voucher,14/01/2025
2069,5000,11,3,247.94,USD,Bank Transfer,29/12/2024
2070,3925,28,3,405.49,USD,Bank Transfer,15/10/2025
2071,1428,20,4,121.36,USD,Cash,12/05/2026
2072,1977,13,4,438.8,USD,Mobile Money,08/01/2025
2073,3648,27,1,129.58,USD,Voucher,19/08/2025
2074,4400,11,5,206.59,USD,Voucher,30/11/2025
2075,4444,5,5,33.59,USD,Cash,25/10/2025
2076,4132,12,3,323.85,USD,Voucher,11/03/2025
2077,3161,2,2,157.33,USD,Voucher,18/01/2026
2078,2239,23,5,264.59,USD,Voucher,15/07/2025
2079,1765,16,1,61.9,USD,Voucher,08/07/2025
2080,4067,2,5,393.48,USD,Bank Transfer,19/12/2024
2081,2597,22,3,176.38,USD,Bank Transfer,13/11/2024
2082,2949,23,5,328.3,USD,Cash,24/06/2026
2083,2549,22,2,351.55,USD,Cash,21/05/2025
2084,3022,26,3,483.76,USD,Voucher,20/01/2025
2085,4629,19,2,158.32,USD,Bank Transfer,26/07/2024
2086,304,24,2,322.77,USD,Bank Transfer,25/09/2024
2087,4248,2,3,31.11,USD,Cash,13/02/2025
2088,393,9,5,27.84,USD,Mobile Money,31/01/2025
2089,3416,2,3,139.13,USD,Bank Transfer,01/05/2025
2090,3079,8,5,186.4,USD,Cash,13/09/2024
2091,2746,4,1,231.52,USD,Bank Transfer,09/11/2025
2092,1542,19,5,99.75,USD,Cash,24/09/2025
2093,4824,15,2,398.98,USD,Bank Transfer,19/10/2024
2094,2288,10,3,462.21,USD,Voucher,09/11/2024
2095,2214,19,5,319.17,USD,Bank Transfer,18/06/2026
2096,899,14,4,141.07,USD,Bank Transfer,07/09/2024
2097,1472,25,1,324.88,USD,Bank Transfer,02/07/2025
2098,1403,6,1,458.26,USD,Cash,29/03/2026
2099,4651,20,1,456.8,USD,Bank Transfer,14/03/2026
2100,1034,22,2,419.05,USD,Bank Transfer,01/06/2025
2101,3945,5,3,155.34,USD,Mobile Money,25/04/2026
2102,3793,15,4,452.33,USD,Voucher,20/03/2026
2103,4007,30,2,271.43,USD,Voucher,10/04/2025
2104,932,21,2,371.56,USD,Mobile Money,11/02/2026
2105,551,28,2,282.64,USD,Bank Transfer,09/07/2026
2106,1395,3,2,244.15,USD,Mobile Money,21/01/2025
2107,679,21,5,56.29,USD,Mobile Money,13/11/2024
2108,1920,28,1,252.37,USD,Bank Transfer,16/01/2025
2109,1770,20,1,50.17,USD,Cash,08/12/2025
2110,4452,4,4,226.94,USD,Bank Transfer,23/12/2025
2111,706,30,2,406.24,USD,Mobile Money,23/02/2025
2112,3685,17,2,192.22,USD,Mobile Money,23/07/2025
2113,2821,27,1,345.02,USD,Bank Transfer,27/11/2024
2114,2398,13,1,435.47,USD,Bank Transfer,13/08/2025
2115,4073,5,4,348.56,USD,Voucher,18/04/2025
2116,4305,7,1,73.45,USD,Cash,23/12/2025
2117,2217,19,5,246.54,USD,Mobile Money,03/05/2025
2118,4262,4,3,67.77,USD,Cash,12/01/2025
2119,234,9,3,374.71,USD,Voucher,03/10/2024
2120,2373,19,4,157.04,USD,Mobile Money,03/12/2025
2121,1121,23,1,35.37,USD,Mobile Money,23/08/2025
2122,3499,19,5,241.67,USD,Cash,01/04/2025
2123,4316,3,5,467.94,USD,Cash,08/09/2024
2124,1403,17,5,57.27,USD,Cash,22/07/2025
2125,3844,15,4,267.08,USD,Cash,05/03/2026
2126,4888,12,3,34.23,USD,Voucher,27/05/2025
2127,4293,15,2,345.22,USD,Voucher,04/02/2026
2128,1961,17,2,440.68,USD,Mobile Money,13/03/2026
2129,1786,1,1,214.68,USD,Mobile Money,23/04/2025
2130,3183,5,2,67.11,USD,Mobile Money,31/01/2025
2131,176,7,5,492.01,USD,Bank Transfer,13/12/2024
2132,3370,30,5,302.25,USD,Cash,24/09/2025
2133,319,5,3,456.82,USD,Bank Transfer,08/03/2026
2134,1337,5,4,154.52,USD,Voucher,27/07/2024
2135,3592,28,4,149.1,USD,Cash,21/10/2025
2136,1791,6,4,168.27,USD,Voucher,14/12/2025
2137,3108,29,4,352.03,USD,Mobile Money,11/12/2024
2138,4694,21,3,172.48,USD,Mobile Money,19/01/2026
2139,4197,5,4,382.29,USD,Bank Transfer,11/05/2025
2140,4049,30,3,67.14,USD,Bank Transfer,27/01/2025
2141,3023,3,4,353.94,USD,Bank Transfer,22/09/2024
2142,528,8,4,36.39,USD,Mobile Money,01/08/2025
2143,134,23,2,139.95,USD,Mobile Money,13/05/2025
2144,712,17,1,244,USD,Cash,13/09/2024
2145,3729,26,3,133.81,USD,Voucher,30/11/2025
2146,4850,21,3,284.9,USD,Bank Transfer,26/10/2024
2147,1329,9,5,485.76,USD,Bank Transfer,03/10/2024
2148,4536,9,1,139.48,USD,Voucher,12/03/2026
2149,723,21,1,427.87,USD,Bank Transfer,22/06/2026
2150,4839,20,1,22.95,USD,Mobile Money,01/03/2026
2151,2327,27,2,84.4,USD,Voucher,19/04/2025
2152,507,11,1,267.05,USD,Voucher,18/06/2025
2153,3857,23,5,115.53,USD,Mobile Money,18/07/2025
2154,4996,22,5,297.08,USD,Cash,14/10/2024
2155,710,18,3,395.86,USD,Mobile Money,17/03/2025
2156,3350,18,4,464.9,USD,Mobile Money,15/06/2026
2157,3460,24,2,398.69,USD,Bank Transfer,01/11/2024
2158,1697,30,5,58.43,USD,Bank Transfer,06/08/2024
2159,4769,29,1,488.52,USD,Cash,05/02/2025
2160,3336,20,3,243.87,USD,Bank Transfer,06/04/2026
2161,3414,7,3,100.52,USD,Cash,21/03/2025
2162,918,17,3,20.63,USD,Mobile Money,07/06/2026
2163,1453,19,4,119.53,USD,Bank Transfer,17/10/2025
2164,2940,25,1,422.64,USD,Cash,05/04/2025
2165,2097,16,4,128.92,USD,Mobile Money,31/10/2024
2166,1971,8,4,457.58,USD,Mobile Money,03/11/2025
2167,4615,14,4,196.89,USD,Bank Transfer,29/07/2025
2168,952,19,3,243.88,USD,Cash,05/09/2025
2169,3342,1,4,175.37,USD,Voucher,22/05/2025
2170,4093,29,5,102.49,USD,Cash,03/11/2024
2171,4820,18,1,393.09,USD,Cash,23/02/2026
2172,3631,22,2,446.72,USD,Mobile Money,19/07/2026
2173,1895,1,3,47.99,USD,Cash,19/09/2025
2174,2113,14,1,419.53,USD,Mobile Money,22/02/2025
2175,2869,2,5,119.23,USD,Voucher,05/10/2024
2176,1867,25,2,212.41,USD,Mobile Money,03/07/2025
2177,2414,10,2,227.4,USD,Cash,03/08/2024
2178,4017,9,4,211.48,USD,Voucher,26/07/2024
2179,3851,30,1,466.91,USD,Bank Transfer,06/10/2024
2180,486,22,5,66.46,USD,Bank Transfer,17/03/2025
2181,3407,3,4,478.68,USD,Cash,15/06/2026
2182,2379,14,5,36.16,USD,Mobile Money,03/06/2026
2183,572,5,5,258.25,USD,Cash,07/08/2025
2184,2444,6,1,231.91,USD,Cash,30/07/2024
2185,3622,24,4,146.25,USD,Voucher,17/02/2025
2186,4218,11,2,302.12,USD,Voucher,16/12/2024
2187,2792,19,2,152.31,USD,Cash,02/12/2025
2188,3238,6,3,379.6,USD,Cash,27/09/2024
2189,2652,23,1,237.4,USD,Voucher,19/06/2025
2190,1384,7,2,168.85,USD,Cash,29/12/2025
2191,3939,5,2,408.34,USD,Voucher,30/08/2025
2192,1501,8,1,34.16,USD,Cash,28/08/2025
2193,4884,20,3,366.99,USD,Bank Transfer,14/08/2025
2194,1579,9,2,36.36,USD,Voucher,29/06/2025
2195,4689,16,2,29.45,USD,Voucher,09/05/2026
2196,1609,6,1,436.13,USD,Cash,31/07/2025
2197,4526,5,3,304.8,USD,Mobile Money,14/05/2025
2198,518,19,4,143.13,USD,Voucher,11/12/2024
2199,274,4,1,194.3,USD,Voucher,26/07/2024
2200,375,2,4,140.13,USD,Cash,26/04/2025
2201,3919,20,3,377.38,USD,Cash,05/06/2025
2202,2863,29,5,382.32,USD,Mobile Money,20/01/2026
2203,2992,27,1,336.23,USD,Cash,13/09/2025
2204,3086,21,3,344.08,USD,Cash,11/09/2024
2205,3945,2,1,494.22,USD,Voucher,25/06/2026
2206,1020,2,1,383.77,USD,Voucher,09/05/2026
2207,1677,21,3,362.36,USD,Cash,19/04/2025
2208,1262,2,1,56.13,USD,Voucher,11/04/2025
2209,2028,9,4,183.27,USD,Mobile Money,29/03/2026
2210,1542,28,5,287.26,USD,Mobile Money,08/06/2026
2211,3612,30,2,428.58,USD,Bank Transfer,17/07/2026
2212,2293,13,1,104.92,USD,Cash,25/09/2025
2213,4973,22,5,54.98,USD,Mobile Money,07/02/2025
2214,2540,3,3,67.65,USD,Mobile Money,07/02/2026
2215,2853,17,3,396.32,USD,Voucher,18/07/2026
2216,776,1,2,198.06,USD,Mobile Money,17/06/2025
2217,3028,21,3,172.39,USD,Cash,21/09/2025
2218,2652,7,3,419.91,USD,Cash,10/11/2024
2219,3757,10,2,292.55,USD,Bank Transfer,27/10/2024
2220,4401,2,3,465.9,USD,Voucher,11/10/2024
2221,1339,6,1,87.97,USD,Cash,06/08/2024
2222,123,19,4,230.63,USD,Voucher,22/01/2026
2223,4557,16,1,45.24,USD,Voucher,07/02/2025
2224,2002,18,1,34.98,USD,Cash,03/02/2025
2225,434,8,5,294.71,USD,Mobile Money,25/06/2026
2226,1975,30,2,145.12,USD,Voucher,09/12/2025
2227,4124,19,2,406.32,USD,Voucher,20/07/2024
2228,2959,10,4,294.92,USD,Voucher,19/07/2025
2229,1651,11,5,450.48,USD,Mobile Money,25/03/2025
2230,484,11,2,296.36,USD,Bank Transfer,24/09/2025
2231,4978,26,2,92.59,USD,Voucher,05/01/2026
2232,155,12,2,371.57,USD,Voucher,25/09/2025
2233,4752,15,1,372.84,USD,Voucher,13/05/2025
2234,3836,23,1,457.57,USD,Voucher,05/09/2024
2235,896,26,2,138.66,USD,Voucher,21/01/2026
2236,1620,2,1,67.32,USD,Mobile Money,31/12/2025
2237,1845,20,2,88.72,USD,Mobile Money,09/12/2025
2238,579,4,5,479.8,USD,Mobile Money,10/03/2026
2239,2431,23,2,167.64,USD,Mobile Money,24/09/2025
2240,3767,27,3,30.88,USD,Bank Transfer,08/08/2025
2241,1864,3,4,303.77,USD,Voucher,13/04/2025
2242,4972,7,3,386.35,USD,Bank Transfer,09/04/2025
2243,3572,29,4,179.5,USD,Voucher,30/01/2026
2244,2273,22,2,183.51,USD,Bank Transfer,20/11/2025
2245,3440,12,3,355.09,USD,Mobile Money,07/07/2025
2246,4125,7,5,73.16,USD,Mobile Money,16/09/2025
2247,260,13,3,356.25,USD,Mobile Money,30/05/2025
2248,2041,7,4,496.01,USD,Voucher,16/06/2025
2249,87,10,2,64.18,USD,Voucher,08/01/2025
2250,1489,6,3,214.24,USD,Voucher,28/07/2024
2251,3299,25,4,267.52,USD,Cash,13/06/2026
2252,4555,1,5,342.24,USD,Bank Transfer,29/10/2025
2253,3222,29,3,429.4,USD,Cash,04/11/2025
2254,1909,12,1,246.35,USD,Voucher,03/03/2026
2255,1697,27,2,293.88,USD,Mobile Money,08/11/2024
2256,3940,15,5,479.63,USD,Bank Transfer,28/05/2026
2257,1621,26,5,239.77,USD,Voucher,06/08/2025
2258,804,10,4,296.02,USD,Cash,18/12/2025
2259,229,12,5,163.83,USD,Voucher,14/09/2025
2260,2717,17,2,303.57,USD,Bank Transfer,08/12/2024
2261,4448,18,5,336.71,USD,Bank Transfer,17/07/2026
2262,1120,6,2,400.94,USD,Cash,22/10/2025
2263,4755,26,5,201.77,USD,Mobile Money,26/04/2025
2264,299,10,2,220.54,USD,Voucher,25/01/2025
2265,4494,8,3,353.91,USD,Voucher,18/03/2026
2266,1548,21,3,179.71,USD,Cash,19/04/2025
2267,1056,16,5,214.19,USD,Voucher,22/09/2025
2268,3453,7,1,102.16,USD,Cash,20/12/2025
2269,2191,15,3,349.16,USD,Bank Transfer,01/07/2026
2270,1786,16,5,60.26,USD,Cash,31/03/2025
2271,1971,21,4,461.18,USD,Voucher,21/03/2025
2272,3045,24,5,322.3,USD,Bank Transfer,08/10/2025
2273,3147,30,2,191.81,USD,Bank Transfer,06/06/2026
2274,3178,3,2,342.68,USD,Voucher,29/10/2025
2275,1235,23,1,48.07,USD,Voucher,31/05/2025
2276,9,18,1,232.3,USD,Bank Transfer,24/05/2025
2277,4311,28,1,210.22,USD,Voucher,02/07/2025
2278,1290,27,4,128.61,USD,Voucher,03/10/2024
2279,2926,20,1,461.89,USD,Voucher,19/08/2025
2280,4930,26,3,190.81,USD,Bank Transfer,27/03/2025
2281,5,4,5,287.44,USD,Cash,24/06/2026
2282,4973,2,4,211.32,USD,Bank Transfer,05/04/2026
2283,2151,7,4,158.52,USD,Bank Transfer,28/09/2025
2284,687,8,4,277.4,USD,Cash,04/07/2026
2285,1224,14,2,393.33,USD,Voucher,22/05/2026
2286,1887,21,4,409.14,USD,Mobile Money,28/08/2024
2287,1051,10,5,374.59,USD,Mobile Money,24/09/2024
2288,2932,14,3,250.35,USD,Bank Transfer,15/02/2025
2289,1013,2,1,463.05,USD,Mobile Money,25/01/2025
2290,1408,4,2,451.19,USD,Mobile Money,20/12/2024
2291,3331,26,5,368.09,USD,Cash,05/04/2026
2292,2831,10,2,173.19,USD,Mobile Money,03/02/2026
2293,1339,26,4,99.28,USD,Mobile Money,05/11/2025
2294,915,6,5,368.72,USD,Voucher,09/06/2025
2295,2121,16,4,370.36,USD,Voucher,21/09/2024
2296,368,28,1,445.39,USD,Bank Transfer,01/10/2025
2297,3899,5,4,228.96,USD,Bank Transfer,19/09/2024
2298,1851,21,5,452.46,USD,Bank Transfer,10/01/2025
2299,2975,17,5,212.61,USD,Mobile Money,20/03/2026
2300,4892,9,5,281.12,USD,Bank Transfer,09/10/2024
2301,1095,24,4,297.5,USD,Cash,17/07/2026
2302,127,4,4,49.93,USD,Bank Transfer,12/02/2025
2303,4222,9,5,236.86,USD,Bank Transfer,23/04/2026
2304,2466,28,4,196.96,USD,Bank Transfer,14/05/2025
2305,3584,6,2,278.22,USD,Bank Transfer,21/12/2025
2306,1014,8,5,423.51,USD,Mobile Money,31/03/2025
2307,3884,6,3,496.35,USD,Bank Transfer,11/12/2024
2308,385,20,3,304.53,USD,Cash,01/09/2025
2309,2481,25,3,125.65,USD,Cash,04/04/2026
2310,3235,17,1,375.32,USD,Mobile Money,04/10/2024
2311,2445,27,4,115.97,USD,Bank Transfer,31/05/2026
2312,3261,24,1,487.53,USD,Bank Transfer,22/10/2024
2313,4074,22,4,92.91,USD,Mobile Money,15/06/2025
2314,1938,4,5,456.78,USD,Cash,08/07/2026
2315,2455,13,2,377.08,USD,Cash,12/01/2026
2316,1567,18,1,278.77,USD,Voucher,10/10/2025
2317,4056,20,3,36.38,USD,Cash,10/06/2026
2318,3175,1,5,104.89,USD,Bank Transfer,05/03/2025
2319,1889,7,2,160.82,USD,Mobile Money,30/05/2026
2320,2455,22,3,289.78,USD,Bank Transfer,10/10/2025
2321,1445,26,1,313.67,USD,Bank Transfer,15/05/2026
2322,4293,14,4,421.95,USD,Mobile Money,29/01/2026
2323,4599,9,1,313.79,USD,Bank Transfer,05/07/2025
2324,3560,30,2,207.47,USD,Voucher,13/05/2025
2325,1634,12,3,94.98,USD,Bank Transfer,20/04/2026
2326,4577,17,1,483.9,USD,Bank Transfer,26/07/2025
2327,4664,18,5,70.54,USD,Cash,22/11/2024
2328,3718,12,4,50.09,USD,Mobile Money,12/08/2025
2329,4158,13,5,246.2,USD,Cash,25/04/2025
2330,4829,7,5,472.05,USD,Voucher,03/02/2026
2331,1165,28,2,263.26,USD,Voucher,13/01/2026
2332,4606,17,2,410.29,USD,Voucher,26/02/2026
2333,440,11,3,433.86,USD,Voucher,01/02/2025
2334,2866,7,4,236.08,USD,Voucher,11/09/2024
2335,4451,10,1,64.15,USD,Cash,30/05/2026
2336,4481,13,4,458.35,USD,Voucher,02/11/2025
2337,2129,2,2,365.41,USD,Bank Transfer,22/01/2026
2338,2214,11,4,412.35,USD,Cash,16/11/2025
2339,2457,20,3,181.61,USD,Cash,04/01/2025
2340,3574,7,3,203.16,USD,Mobile Money,24/09/2024
2341,1408,1,2,413.31,USD,Cash,20/06/2025
2342,1743,14,3,488.76,USD,Voucher,09/06/2025
2343,1247,17,5,477.26,USD,Voucher,20/09/2025
2344,3274,11,3,367.49,USD,Bank Transfer,28/06/2025
2345,2399,30,1,60.66,USD,Mobile Money,17/03/2026
2346,2781,21,2,269.38,USD,Voucher,06/12/2024
2347,1996,6,5,188.27,USD,Voucher,08/04/2025
2348,2977,15,3,130.97,USD,Bank Transfer,08/01/2025
2349,3342,8,4,331.73,USD,Mobile Money,08/12/2025
2350,3681,19,5,452.25,USD,Bank Transfer,15/03/2026
2351,1949,25,4,24.88,USD,Voucher,14/02/2025
2352,3622,16,2,241.48,USD,Bank Transfer,07/07/2026
2353,4445,3,1,135.35,USD,Cash,07/03/2025
2354,3422,6,5,125.19,USD,Cash,11/05/2026
2355,3594,2,5,265.63,USD,Bank Transfer,22/07/2024
2356,4397,27,5,343.44,USD,Cash,21/02/2026
2357,4532,30,4,380.31,USD,Bank Transfer,07/07/2026
2358,2396,19,4,136.74,USD,Bank Transfer,05/10/2025
2359,4860,16,3,466.94,USD,Voucher,22/12/2024
2360,818,11,1,57.61,USD,Mobile Money,12/12/2025
2361,3788,13,2,160.77,USD,Cash,24/01/2026
2362,4219,25,2,183.11,USD,Voucher,29/03/2025
2363,4099,25,3,158.73,USD,Cash,03/08/2025
2364,255,22,2,330.34,USD,Bank Transfer,09/05/2025
2365,531,5,1,73.86,USD,Mobile Money,24/06/2026
2366,4873,25,5,26.78,USD,Voucher,21/12/2024
2367,222,25,5,437.71,USD,Bank Transfer,11/05/2025
2368,4640,21,4,210.13,USD,Cash,02/06/2026
2369,539,8,3,252.11,USD,Cash,14/08/2024
2370,4186,13,2,446.04,USD,Cash,23/06/2025
2371,2088,23,3,77.49,USD,Bank Transfer,03/09/2024
2372,4216,12,3,494.52,USD,Mobile Money,22/06/2026
2373,64,6,5,139.41,USD,Bank Transfer,15/01/2025
2374,2486,16,5,274.07,USD,Cash,20/07/2024
2375,585,23,3,316.06,USD,Voucher,05/09/2024
2376,3171,6,2,118.26,USD,Voucher,22/03/2025
2377,3586,15,1,40.46,USD,Voucher,24/04/2026
2378,1893,6,2,126.28,USD,Cash,19/03/2025
2379,204,10,2,103.63,USD,Cash,11/09/2024
2380,858,24,3,295.89,USD,Voucher,30/12/2025
2381,4985,14,4,165.49,USD,Voucher,10/06/2026
2382,1381,12,2,93.67,USD,Bank Transfer,03/09/2024
2383,1680,10,5,451.43,USD,Mobile Money,12/02/2025
2384,3818,30,3,347.67,USD,Bank Transfer,09/06/2025
2385,4168,21,4,372.97,USD,Bank Transfer,22/01/2026
2386,453,2,5,406.47,USD,Voucher,15/03/2025
2387,2076,8,2,368.51,USD,Cash,11/10/2024
2388,2764,8,4,398.92,USD,Bank Transfer,29/11/2024
2389,527,13,2,337.18,USD,Bank Transfer,18/09/2024
2390,3554,16,2,35.19,USD,Cash,30/08/2025
2391,4113,23,4,213.04,USD,Bank Transfer,16/09/2024
2392,1857,8,1,484.99,USD,Voucher,20/12/2024
2393,2179,11,4,470.18,USD,Mobile Money,24/10/2025
2394,3424,13,4,321.76,USD,Mobile Money,02/10/2025
2395,2719,15,3,73.88,USD,Bank Transfer,12/11/2024
2396,1041,8,4,257.99,USD,Mobile Money,04/09/2024
2397,66,9,5,48.07,USD,Bank Transfer,30/12/2024
2398,1715,22,4,153.54,USD,Voucher,30/11/2025
2399,2695,19,5,375.59,USD,Mobile Money,30/07/2024
2400,4854,23,5,287.06,USD,Mobile Money,09/02/2026
2401,753,19,4,39.76,USD,Cash,31/07/2025
2402,2003,16,3,469.18,USD,Voucher,11/05/2026
2403,1818,2,5,447.09,USD,Voucher,25/04/2026
2404,3608,6,1,364.35,USD,Cash,05/01/2026
2405,2342,23,3,355.37,USD,Mobile Money,23/06/2025
2406,2763,19,2,368.4,USD,Bank Transfer,22/08/2025
2407,4823,20,2,314.72,USD,Bank Transfer,22/09/2025
2408,4773,6,1,455.27,USD,Bank Transfer,02/05/2025
2409,1756,18,5,427.76,USD,Bank Transfer,07/12/2024
2410,3259,6,2,135.97,USD,Mobile Money,19/03/2026
2411,2514,26,5,398.19,USD,Cash,14/09/2024
2412,2306,7,1,226.83,USD,Cash,13/04/2026
2413,4454,9,3,391.81,USD,Mobile Money,03/10/2025
2414,174,17,2,250.56,USD,Bank Transfer,27/10/2025
2415,1856,8,3,498.43,USD,Cash,05/01/2025
2416,4333,24,1,157.14,USD,Mobile Money,02/12/2025
2417,4694,20,4,251.42,USD,Cash,07/06/2026
2418,1946,1,5,346.17,USD,Cash,18/12/2024
2419,2887,10,2,252.22,USD,Bank Transfer,31/10/2024
2420,3444,17,5,222.22,USD,Cash,28/02/2025
2421,1251,9,3,168.99,USD,Mobile Money,18/09/2024
2422,2473,13,3,29.96,USD,Bank Transfer,26/11/2025
2423,456,7,3,389.75,USD,Mobile Money,16/02/2025
2424,436,11,2,188.31,USD,Bank Transfer,04/09/2025
2425,1549,18,1,298.11,USD,Mobile Money,13/10/2025
2426,3236,5,3,419.29,USD,Bank Transfer,13/08/2025
2427,2767,14,1,154.32,USD,Bank Transfer,26/04/2026
2428,3627,6,2,370.24,USD,Voucher,24/09/2025
2429,150,6,2,141.51,USD,Mobile Money,25/10/2025
2430,383,11,4,140.86,USD,Voucher,26/04/2025
2431,330,7,5,278.77,USD,Mobile Money,18/05/2025
2432,4180,5,4,73.92,USD,Cash,17/09/2025
2433,4912,23,2,228.25,USD,Voucher,12/10/2025
2434,4731,5,3,106.4,USD,Bank Transfer,01/04/2026
2435,3569,24,1,308.11,USD,Voucher,05/04/2025
2436,2111,22,1,322.23,USD,Bank Transfer,05/09/2025
2437,2113,18,2,429.05,USD,Bank Transfer,29/03/2025
2438,4328,1,3,146.1,USD,Bank Transfer,08/05/2025
2439,4683,13,1,478.49,USD,Voucher,06/08/2025
2440,2727,13,3,379.16,USD,Cash,09/01/2025
2441,3537,17,1,242.53,USD,Voucher,06/09/2025
2442,3492,25,5,219.46,USD,Voucher,26/03/2025
2443,1601,30,1,43.51,USD,Mobile Money,12/09/2025
2444,457,16,5,251.51,USD,Cash,27/04/2026
2445,3493,2,5,263.35,USD,Bank Transfer,04/02/2025
2446,1870,20,4,461.16,USD,Cash,19/07/2026
2447,3822,21,1,371.41,USD,Bank Transfer,03/12/2024
2448,4819,13,3,103.59,USD,Bank Transfer,01/07/2026
2449,824,14,3,194.22,USD,Bank Transfer,08/09/2024
2450,3749,2,1,382.44,USD,Mobile Money,01/01/2025
2451,1314,26,4,355.37,USD,Cash,08/07/2025
2452,2265,13,1,91.46,USD,Mobile Money,06/11/2025
2453,3226,25,1,290.74,USD,Voucher,03/06/2026
2454,4117,9,5,343.29,USD,Voucher,14/11/2024
2455,669,6,2,166.98,USD,Bank Transfer,27/04/2025
2456,4998,17,2,84.97,USD,Voucher,19/03/2025
2457,4341,22,2,397.79,USD,Voucher,18/08/2024
2458,4423,7,1,411.21,USD,Voucher,09/04/2026
2459,1209,20,5,63.49,USD,Cash,21/07/2025
2460,23,2,4,388.87,USD,Mobile Money,02/01/2026
2461,3386,27,1,338.18,USD,Cash,03/07/2026
2462,1089,8,1,191.58,USD,Bank Transfer,29/09/2024
2463,268,20,1,123.39,USD,Mobile Money,14/04/2025
2464,4483,10,4,299.56,USD,Cash,12/02/2026
2465,1007,8,3,338.1,USD,Voucher,26/04/2025
2466,4269,1,4,275.89,USD,Cash,30/09/2025
2467,4118,12,1,79.99,USD,Cash,06/06/2026
2468,1662,19,2,293.54,USD,Bank Transfer,20/08/2025
2469,3923,10,2,308.52,USD,Voucher,21/07/2024
2470,991,24,4,289.25,USD,Mobile Money,22/08/2025
2471,1791,28,5,246.44,USD,Cash,14/05/2025
2472,1594,30,2,34.38,USD,Bank Transfer,20/04/2026
2473,425,17,4,22.26,USD,Voucher,14/06/2026
2474,2531,9,3,165.16,USD,Bank Transfer,26/05/2025
2475,608,1,2,36.34,USD,Bank Transfer,04/03/2026
2476,3225,25,2,283.01,USD,Mobile Money,11/01/2026
2477,4548,29,4,308.7,USD,Bank Transfer,23/07/2025
2478,1992,27,4,420.76,USD,Cash,22/01/2025
2479,3188,1,4,156.02,USD,Cash,13/08/2024
2480,4415,10,5,313.45,USD,Bank Transfer,18/02/2025
2481,1892,25,1,35.09,USD,Cash,01/02/2026
2482,463,22,1,137.96,USD,Bank Transfer,19/04/2026
